# Puzzles from the Lichess puzzle database (CC0), chosen by python/puzzles.py.
# id<TAB>fen<TAB>moves (UCI; the first is the opponent's)<TAB>rating<TAB>themes
LGSVO	r4rk1/pp3ppp/2np3q/2p1p3/4Pb2/1PNP1P2/PBP1Q1RN/R5K1 w - - 5 17	e2f2 f4e3 f2e3 h6e3	1312	kingsideAttack middlegame pin
hL8Lz	8/8/1R2p3/2N2kpp/3P1p2/5K2/r4PPP/8 w - - 8 47	g2g3 g5g4 f3g2 f4f3 g2f1 a2a1 b6b1 a1b1	1315	endgame mate
mXblL	r2qk2r/pp1n1pp1/4p1p1/2b1P3/4QP2/2N5/PP4PP/R1B2RK1 w kq - 2 17	g1h1 h8h2 h1h2 d8h4	1316	attraction kingsideAttack mate mateIn2 middlegame sacrifice
g65Ex	4r1k1/1p3pbp/p2p2p1/3B2n1/2PP1RP1/1P1Q3P/P6K/2B1q3 w - - 1 27	f4f1 e8e2 d3e2 e1e2	1316	middlegame
qOqjh	3b4/7P/5p2/5B2/2b3P1/2n3k1/8/6K1 w - - 1 48	h7h8q d8b6 g1h1 c4d5 f5e4 d5e4	1317	endgame exposedKing mate mateIn3
wjAQj	5r2/p5kp/1pp2p2/3pn3/P2Q2Pq/2P1BR2/6RP/6K1 w - - 0 29	f3f5 h4e1 f5f1 e5f3 g1h1 e1f1	1318	deflection middlegame pin
6wTUw	4k2r/1b2q1p1/4ppNp/p2p4/3P1P2/b1rB1NP1/PK2Q1P1/4R2R w k - 4 27	b2c3 e7b4 c3c2 b4b2 c2d1 b2c1	1319	mate mateIn3 middlegame
cBXB7	2k5/ppq5/1bp1p3/3pNnQ1/1P1P4/2P2KP1/P4Pr1/R7 b - - 9 32	g2h2 g5g8 c7d8 g8e6 c8b8 e6f5	1320	fork middlegame
3kNdd	rnb1k1nr/pp1pppbp/1q4p1/2p5/2PPP3/5N2/PP1B1PPP/RN1QKB1R w KQkq - 4 6	d4c5 b6b2 b1c3 g7c3	1320	opening
tDTix	r2r2k1/p1pN1p1b/1p2p2p/6p1/P2Pn3/1QPBP3/5qPP/R1R4K w - - 2 20	d3e4 h7e4 d7f6 f2f6	1322	middlegame
NfCoH	1k2b3/pp1r4/4qb2/2QN1pp1/4p3/2P3P1/PPK2PP1/3R4 b - - 7 34	e6c6 c5c6 b7c6 d5f6 d7d1 c2d1	1325	capturingDefender fork middlegame
Z1KqW	2rq1rk1/pp2ppbp/6p1/3pPb2/4n3/PP1B4/1BPN1PPP/R2Q1RK1 w - - 1 13	f2f4 d8b6 g1h1 e4f2	1325	opening
qqZzj	r3r1k1/pp2qppp/2n5/2Pp4/6P1/2b2Q2/P2P2PP/RNBK2NR w - - 0 17	b1c3 e7e1 d1c2 c6d4 c2b2 d4f3	1325	fork middlegame
9UmlI	rnQ2b1r/p1p1kppp/2q5/4p3/8/8/PP1P1PPP/RNB2RK1 w - - 3 12	f1e1 b8d7 c8a8 c6a8	1325	middlegame quietMove trappedPiece
dPPjd	r1bq2k1/5pp1/2p2n1p/pp6/3P4/1B3N1P/PPPQ1PP1/2K4R w - - 0 20	h1e1 a5a4 b3f7 g8f7	1326	middlegame trappedPiece
rdy9l	rn2k2r/3bbppp/3ppn2/1N6/4P3/3BQ3/PPq2PPP/R1B1R1K1 b kq - 1 13	c2c5 e3c5 d6c5 b5c7 e8d8 c7a8	1327	fork opening
hOoUQ	8/5P2/1pk3R1/8/p5K1/8/8/5r2 b - - 2 61	c6b5 g6g5 b5b4 g5f5	1329	endgame rookEndgame
UacRA	3r1r1k/8/p3R1Bp/1p1P4/1P4p1/P2Q1PPK/4R1P1/2q2n2 w - - 0 39	h3g4 c1g5 g4h3 g5g3	1332	mate mateIn2 middlegame
mDdHk	rq1b1rk1/5pp1/3p1n1p/1p1Pp3/4P3/1P2B2P/2QN1PP1/R3R1K1 b - - 1 21	d8b6 a1a8 b8a8 e3b6	1336	middlegame
9igIy	8/8/p2r1k2/1p4p1/n3P3/P1P2P2/1PK3R1/8 b - - 10 38	a4c5 e4e5 f6e5 g2g5 e5f4 g5c5	1340	attraction deflection endgame skewer
tfUo5	r2qk2r/ppp2ppp/3p1b2/3P4/2Q5/8/PPP2PPP/R1B1R1K1 b kq - 0 12	e8d7 c4g4	1340	mate mateIn1 middlegame
yEwmB	6k1/b4pp1/2rq3p/Qp6/3p1P2/P6P/B4PK1/2R5 w - - 0 32	a5a7 d6g6 g2h2 c6c1 a7a8 g8h7	1340	endgame
jPBN7	r1b2rk1/pp1pBp1p/4p1p1/2P5/8/2q1PN2/P3QPPP/R4K1R w - - 2 16	e7f8 c3a1 e2e1 a1e1 f1e1 g8f8	1341	hangingPiece middlegame
6Q2hP	1rN3k1/6pp/p3p3/2pp4/3n1rB1/7P/PPP5/2KR3R b - - 0 23	b8c8 d1d4 f4d4 g4e6	1344	capturingDefender endgame
kjDXc	8/8/3b2k1/1R6/6p1/5P1p/8/6K1 b - - 1 66	g4f3 b5b6 h3h2 g1h1 f3f2 b6d6	1345	defensiveMove endgame pin
95cT0	1r4k1/R2R2p1/4pq2/1B5p/2P1p1rP/4QbP1/P4P1K/8 w - - 5 33	d7f7 g4h4 g3h4 f6h4 h2g1 h4h1	1346	mate mateIn3 middlegame sacrifice
WIlsO	8/2r3k1/B7/5p1p/1P4pP/5b2/PP1R1P2/5K2 w - - 1 32	a6e2 c7c1 d2d1 c1d1 e2d1 f3d1	1352	endgame xRayAttack
Q64G4	6k1/bPp2pPp/p7/3N4/8/1P5P/P5PK/r7 b - - 1 24	c7c6 d5e7 g8g7 e7c6 a7g1 h2g3	1355	endgame
UxWfJ	r3k2r/1p2qppp/2b1p3/p7/3pB3/Q1P5/PP3PPP/R1B2RK1 b kq - 0 15	e7a3 e4c6 b7c6 b2a3	1355	intermezzo middlegame
eVpdQ	7k/pp3b1p/5pr1/2p5/3n1P2/2N5/PP3PP1/R4RK1 w - - 1 24	a1d1 d4f3 g1h1 g6h6	1356	endgame mate mateIn2 pin
742B5	r1b1k2r/pp1pbppp/2p2n2/q2P4/1n2P3/P1N2N2/1P3PPP/R1BQKB1R w KQkq - 1 9	d1a4 a5a4 c3a4 b4c2 e1d1 c2a1	1357	fork opening
Ndt44	8/1Q6/p4r2/2pk1p2/P2bq3/7R/6PP/7K b - - 1 37	d5c4 b7b3	1359	endgame mate mateIn1
XTiEB	r3k1nr/pR1npp1p/q1pp1bp1/6N1/4P1Q1/3P4/2PB1PPP/1R4K1 b kq - 6 15	d7c5 b7b8 a8b8 b1b8 a6c8 b8c8	1360	mate mateIn3 middlegame
ab43l	3rr1k1/1p6/pn1q3p/Q2p2p1/4P3/3B2R1/PPP2P2/2K4R b - - 0 27	d5e4 g3g5 h6g5 a5g5	1361	middlegame sacrifice
nj5Zf	1r2k2r/1bpqnppp/1p2p3/p2PP3/4QN2/2B5/PPP2PPP/1K1R3R w k - 1 16	d5e6 d7d1 h1d1 b7e4 e6f7 e8f7	1362	middlegame
V9TCj	8/p4K2/5p2/2b5/n4k2/6Q1/7P/1q6 b - - 8 49	f4f5 g3g6 f5e5 g6b1	1362	endgame skewer
qbmrj	8/4k3/1p2Bp1p/1Kb1pP1P/2P3P1/8/8/8 w - - 12 61	b5a6 e5e4 e6d5 e4e3 d5f3 e7d6 a6b7 d6e5	1363	endgame quietMove
LMEFg	r1b1r1kQ/pppq4/4p1N1/n2nPp2/3P4/P1PB4/5PPP/R4RK1 b - - 2 18	g8f7 h8h7	1364	mate mateIn1 middlegame
LB3zg	r2q1rk1/1pbnnppp/4p3/1NPpPb2/3P1P2/5N2/3B2PP/R2QKB1R b KQ - 0 14	e7c6 a1a8 d8a8 b5c7	1364	opening
2iAN0	r2nr2k/1p5p/p1p5/3P1R2/1PP1p1P1/P1q1PQ2/3N2P1/4R1K1 b - - 2 27	c3d2 f5f8 h8g7 f3f6	1367	kingsideAttack mate mateIn2 middlegame
sUbmC	8/p5p1/8/kp3P2/1Q2P2P/2P3P1/1Pq2r2/6K1 b - - 6 42	a5b6 b4d4 b6a6 d4f2	1370	endgame
cHpEG	8/6pk/5p1p/p2Q3P/5KP1/1Pq5/5P2/8 b - - 4 47	c3b4 d5e4 h7g8 e4b4	1371	endgame
UpiiB	8/8/1PNn1k2/3p4/3P2pp/2PK4/6P1/8 w - - 0 40	c6d8 h4h3 b6b7 d6b7	1373	endgame
n1V3A	2q1rk2/5pp1/1p3n2/p1p1pN2/P1P1N3/1P2P2P/2Q3P1/3r1RK1 w - - 0 25	f1d1 c8f5 c2f2 f5e4	1375	hangingPiece middlegame
SQo3x	8/1p3rkR/2p1pN2/3pP3/3r1BK1/8/8/8 b - - 3 45	g7f8 h7h8 f8e7 h8e8	1375	endgame mate mateIn2
vkaoB	3r1r2/pNq1k1pp/Q1p1p3/3p4/3P2P1/P3P3/1PR4b/3R2K1 w - - 0 24	c2h2 c7g3 g1h1 g3f3	1384	kingsideAttack middlegame
6OSHd	r1bq1rk1/ppp3p1/1b6/1P1NR1p1/2P2p2/6B1/P4PPP/R2Q2K1 b - - 0 18	f4g3 d5e7 d8e7 e5e7 g3f2 g1f1	1391	middlegame
tS7iP	8/p3p1k1/1n1pB1p1/3P4/8/1Pp3PK/2q5/5Q2 b - - 3 40	c2d2 f1f7 g7h6 f7f8	1393	endgame
pQWjC	r5k1/pp3rnp/3P4/2P3Q1/4pP2/1B2qp1K/P7/6R1 b - - 0 33	a8f8 g5g7	1394	mate mateIn1 middlegame pin
nlig9	r4rk1/pp4b1/3pRq2/2pP1bNn/2P2Pp1/3B4/PPQ2P1P/4B2K b - - 0 27	h5f4 e6f6 f5d3 f6f8	1394	kingsideAttack middlegame
HjeJi	8/pQ3pk1/1p3bp1/2p1p3/6B1/2P2P1P/PP1q1PK1/8 b - - 3 27	d2b2 g4e6 b2d2 b7f7 g7h6 f7f6 d2g5 f6g5	1395	deflection endgame pin
fGWOV	r1b1k1nr/ppp2pQp/3p4/8/P3q3/8/1PP2PPP/R1BK3R b kq - 1 13	e4e5 h1e1 c8e6 e1e5	1396	middlegame pin
rD5o9	r3kr2/5pQp/p2p4/1ppP4/3qp3/P2P1R2/1PP3PP/5R1K w q - 0 23	f3f7 d4g7 f7f8 g7f8 f1f8 e8f8	1397	endgame
j0J1J	2r2rk1/1p3p1p/pB1p1Ppb/P2Np1q1/3nP1n1/1N4Q1/1PP1B3/3R1RK1 w - - 5 25	g3g4 d4e2 g1f2 g5g4	1399	intermezzo kingsideAttack middlegame pin
r30PE	r1b2k2/pp1ppp1p/6p1/q2n4/2B1Q3/8/PbPN1PPP/1R2K2R b K - 1 14	b2c3 e4d5 a5d5 c4d5	1401	middlegame
8SMIw	8/6p1/7k/1R5P/5P2/8/1p1K1P2/5r2 w - - 7 39	b5b2 f1f2 d2c3 f2b2 c3b2 h6h5 b2c2 h5g4	1402	endgame rookEndgame
X4pIL	r4rk1/1bppq1pp/1p2p2P/6P1/3PNb2/1PPB1N2/1K2QP2/3R3R w - - 3 22	h6g7 e7a3 b2b1 a3a1 b1c2 a1a2	1403	mate mateIn3 middlegame
C27tW	3q2r1/5k1p/1p2p3/2p2p2/1nPp1P1n/3P3P/PP4BK/R1Q3R1 w - - 0 27	c1d2 g8g2 g1g2 h4f3 h2g3 f3d2	1403	fork middlegame sacrifice
fIAhu	6k1/5p1p/p1q1pPp1/2r1P3/P2p2PP/3P4/1P1Q4/4R2K w - - 5 35	h1g1 c5c2 d2f2 c2f2	1403	endgame
78Jq0	6k1/2R3p1/3p3p/p2r1n2/3PN3/2P4P/2r3P1/4R1K1 b - - 0 30	f5h4 e4f6 g7f6 e1e8	1406	clearance endgame mate mateIn2 sacrifice
3dM1v	4rb2/3q1ppk/p2p1n1p/1p1P4/2r5/P1N1B1QP/1P3PP1/2R1R1K1 w - - 5 23	b2b3 c4c3 c1c3 f6e4 g3f3 e4c3	1409	attraction fork middlegame sacrifice
jC4zt	rn2kb1r/ppp3pp/2b2n2/4qpB1/8/1Q6/PPP1BPPP/RN2R1K1 b kq - 1 13	f8e7 e2h5 e8d8 e1e5	1410	discoveredAttack opening
9MTjv	8/2k1r3/1pP2R1P/8/1p4P1/3p1K2/P7/8 w - - 0 38	f3g3 d3d2 f6f1 e7e1 f1f7 c7c6	1411	advancedPawn endgame rookEndgame
4ikq9	5k2/2R5/p3R3/1p1p1p2/3P4/2P2K2/P1q3PP/8 w - - 4 39	e6a6 c2e4 f3f2 e4f4 f2e2 f4c7	1414	endgame exposedKing fork
6pWeI	r1b1k2r/pppp1ppp/4qn2/8/1b1P4/2N1B3/PP2BPPP/R2Q1RK1 b kq - 6 11	d7d5 d1a4 c7c6 a4b4	1418	fork opening
obgV6	8/8/p7/8/5kp1/3K1p2/P4N2/8 w - - 0 52	d3d2 g4g3 f2d1 g3g2	1420	advancedPawn endgame
3U7Vy	r4r1k/ppp3pp/1b3q2/3Bp3/1P1n4/P1Nb4/2PB1P1P/R2QK1NR w KQ - 0 15	c2d3 f6f2	1420	mate mateIn1 middlegame
HyN8M	5q1k/R3b2p/p4p2/3Bp1r1/4P3/2Q3Pb/5P1P/6K1 b - - 3 35	f8d8 a7a8 d8a8 d5a8	1421	middlegame pin
nhOc4	r4rk1/pppqn1p1/4p2p/3pP3/4nP2/B1PQ1N2/P5PP/3R1R1K b - - 4 18	c7c5 d3e4 d5e4 d1d7	1422	discoveredAttack middlegame
P3jYL	2k4r/pp3pp1/2p1p1p1/4P3/5PP1/2n3qP/P1PQ4/R4RK1 w - - 1 20	d2g2 c3e2 g1h1 h8h3 g2h3 g3h3	1423	endgame exposedKing kingsideAttack mate mateIn3 pin
jklIB	R4rk1/5p1p/2pNp1p1/2Pn2q1/8/1P5P/5PP1/Q5K1 b - - 0 27	d5f4 a8f8 g8f8 a1h8 f8e7 h8e8	1426	attraction endgame
83ukf	r1b1kbnr/1p3ppp/pqn1p3/2pp4/3P1B2/P1N1PN2/1PP1BPPP/R2QK2R b KQkq - 4 7	b6b2 c3a4 b2a1 d1a1	1427	opening trappedPiece
DlWje	8/p7/5ppp/2k5/r1p5/1R3KP1/2N4P/8 w - - 2 45	b3a3 a4a3 c2a3 c5b4	1428	endgame
Nd0pT	6k1/1pp3pp/p1p5/P1b1pqr1/2N1Q3/3P1r1P/1PP3PK/R3R3 b - - 3 21	f3g3 e4f5 g3g2 h2h1 g5f5 h1g2	1431	middlegame
7CVXS	8/1p4Q1/4r3/3q1p1k/1P1BR1p1/2PPKnP1/5P2/8 w - - 1 42	g7h7 e6h6 h7e7 f5e4	1432	endgame
H2JXV	r2qkb1r/1b3ppp/p3pn2/1pn1P3/3N4/2NB4/PP3PPP/R1BQR1K1 b kq - 0 13	d8d4 d3b5 a6b5 d1d4	1434	discoveredAttack opening
i01aQ	5r1k/pQ4p1/2p2q1p/8/8/2N3R1/PPP3K1/8 w - - 2 38	b7a7 f6f1 g2h2 f8f2 a7f2 f1f2	1435	endgame exposedKing
74q6A	r1bqk1nr/p3ppbp/6p1/3BP3/5P2/8/PPP3PP/R1BQ1RK1 b kq - 0 12	a8b8 d5f7 e8f7 d1d8	1437	deflection discoveredAttack opening
yJYPa	5R2/2p4p/1p3bk1/6p1/2r5/P3B1PP/5PK1/8 b - - 7 38	c4c3 f8f6 g6f6 e3d4 f6e6 d4c3	1437	attraction endgame fork sacrifice
HGhYp	2r3nr/p4pkp/6p1/3Q4/2B2B1b/8/P4qPK/5R2 b - - 0 27	f2b6 d5f7	1438	mate mateIn1 middlegame
LdnHL	r2qk2r/ppp5/4Pp1p/n1b1B1p1/2B5/3P4/PPP2PPP/R2QK2R b KQkq - 0 13	a5c4 d1h5 e8f8 h5f7	1438	mate mateIn2 middlegame
bHV8W	2R5/pp3rpk/4p2p/3pPp1P/qP1P2P1/5P2/3Q2K1/8 b - - 0 32	f5g4 d2d3 f7f5 f3g4	1440	endgame intermezzo
XSm6s	8/8/4K3/2P1R3/5pk1/8/2r5/8 w - - 1 47	e6d7 f4f3 e5e4 g4g3	1440	defensiveMove endgame rookEndgame
MXXBp	5Q2/p1r5/PpP1k3/1P1pq2p/4p2P/8/5pP1/3R2K1 w - - 0 42	g1f2 c7f7 f8f7 e6f7	1442	endgame fork
ff1MR	7r/3k1p1p/p2pbp2/1p3r2/3qN3/3B4/PPPQ2PP/4R2K b - - 14 25	f5h5 d3b5 h5b5 d2d4	1442	discoveredAttack middlegame
cqZd0	r7/3b2kR/1pp1p1p1/p2pPp2/P4P2/qP1B3R/2P3PP/7K b - - 0 33	g7f8 h7h8 f8e7 h3h7	1444	endgame mate mateIn2
2zGW8	7k/Q1p3p1/2pb2r1/3p4/3PpPq1/4BR2/PPP4p/5R1K w - - 2 26	f3f2 g4g1 f1g1 h2g1q	1448	advancedPawn kingsideAttack mate mateIn2 middlegame promotion
rZA4b	r4rk1/pp3pp1/4p2p/3p2q1/1Qn3P1/7P/PPP1NP2/4RRK1 b - - 2 27	c4d2 f2f4 g5h4 b4d2	1451	interference middlegame
MxlLA	r4rk1/p6p/6p1/3pb3/8/1P2P3/P5PP/R1B2RK1 w - - 0 20	a1b1 e5h2 g1h2 f8f1	1453	deflection endgame
7OyLn	3q3k/4n1pp/3r4/3r3N/8/2Q3P1/2P1K1P1/3R3R b - - 1 27	d5h5 d1d6 d8d6 h1h5	1455	intermezzo middlegame
eZSQT	r2q2k1/bpp3p1/p5np/3PQ3/1PP5/P7/6PP/R1B2B1K w - - 1 24	e5g3 d8f6 c1b2 f6b2	1465	fork middlegame
na49U	3r1rk1/pb3pbp/1p6/3n1P2/qP1B2P1/2QB3P/2P1N2R/2KR4 w - - 5 24	c3a1 a4a1 d4a1 g7a1	1465	middlegame xRayAttack
0qHIj	2Q5/pp3Npk/4p3/3q3p/P2r4/1P5P/5Pb1/4R1K1 b - - 1 31	g2h3 c8h8 h7g6 f7e5	1466	endgame
2fjBp	4rk1r/1pp2p2/p2b1p1p/2qN1P2/4Q3/8/PPP2P1P/2KRR3 w - - 6 21	e4h4 e8e1 d1e1 c5d5 h4f6 d6f4	1466	middlegame
CZDj4	5k2/7R/3p3p/3Nn3/1P4P1/3r4/5K2/8 w - - 6 61	d5f4 d3f3 f2e1 f3f4	1467	endgame fork
pcbkT	1k5r/pp3pp1/2p1p2p/3Br1q1/P7/1Q5P/1P3PP1/3R1R1K b - - 0 27	e6d5 f2f4 e5e3 b3e3	1471	endgame fork
1LRkD	7R/1r2P3/3P2k1/3K3p/1p6/8/7P/2r5 b - - 0 50	c1d1 d5c6 b7e7 d6e7	1471	advancedPawn defensiveMove endgame rookEndgame
GvUdk	rnQ2b1r/p1p1kppp/2q1pn2/8/5P2/1PN5/P1PP2PP/R1B2R1K b - - 0 12	b8d7 c1a3 d7c5 a3c5 c6c5 c8a8	1473	middlegame
t9nh3	r4r2/pp3pk1/3b4/2p1n1pp/2PPp2q/PP5b/1B1PBPP1/RN1Q1RK1 w - - 0 18	g2g3 e5f3 e2f3 d6g3 f2g3 h4g3	1473	discoveredAttack kingsideAttack middlegame sacrifice
5WjGB	2k1r3/p4rp1/p1p1pn1p/7P/3P4/6N1/PP3PP1/1K1RR3 w - - 0 24	g3f5 e6f5 e1e8 f6e8	1474	endgame hangingPiece
U7Px1	3r1rk1/pR5p/2p1p2p/8/4B1N1/1P2p1b1/P1P5/4R2K b - - 1 28	g3e1 g4h6 g8h8 b7h7	1477	endgame mate mateIn2
RhoSY	r1b2rk1/ppp2ppp/4qn2/4N3/5P2/4P3/PP1Q2PP/3RKB1R b K - 0 14	f8e8 f1c4 e6e7 c4f7 e7f7 e5f7	1478	fork middlegame
HPchO	2r3k1/1pbQ1p1p/p3np1q/2R5/1P5N/P5P1/5PK1/8 b - - 3 28	c8f8 h4f5 h6g5 f5e7 g8g7 c5g5	1482	discoveredAttack middlegame
Kkl1h	6k1/6p1/6Kp/2B4P/p5P1/8/8/3n4 b - - 2 49	d1c3 c5d4 c3d5 d4g7	1483	endgame
43H95	R7/8/3p2p1/3Pk3/P1P1r3/2K5/5p2/8 b - - 1 50	f2f1q a8e8 e5f6 e8f8 f6e7 f8f1	1484	endgame skewer
rCckf	R7/8/6K1/8/6P1/2r2P2/pk5P/8 w - - 1 44	f3f4 c3a3 a8a3 b2a3	1485	endgame rookEndgame
42dp4	1r1r2k1/5pp1/1P2p2p/p1R5/N2n4/5P1P/6P1/R5K1 w - - 4 44	c5a5 d4b3 a5a7 b3a1	1485	endgame fork
K3Poe	8/4k3/8/2pK1P2/1p6/2B5/8/6b1 w - - 0 46	c3b4 c5b4 d5c4 g1c5	1487	defensiveMove endgame hangingPiece
iteRV	rnbq1r1k/2p3pp/p7/1p2N3/3P1n2/1BP5/P1Q2PPP/3RR1K1 b - - 1 17	d8g5 e5f7 f8f7 e1e8 f7f8 e8f8	1491	clearance fork mate mateIn3 middlegame sacrifice
wFuEV	1r3rk1/1q3pp1/p3p1n1/2p1P1Np/3pRP1P/1P3Q2/P5P1/3R2K1 b - - 2 25	g6e7 f3h5 b7e4 g5e4	1492	middlegame
HYViB	4r1k1/pp4p1/5q1p/5P2/5Q2/2P5/P4P1P/1R4K1 w - - 0 28	b1b7 e8e1 g1g2 f6c6 f4f3 e1g1 g2g1 c6f3	1492	deflection endgame fork
eIImR	rn1qkbnr/pp4pp/2p1bp2/3Np3/2BpP3/5N1P/PPPP1PP1/R1BQK2R w KQkq - 0 7	d5f6 d8f6 c4e6 f6e6	1493	hangingPiece opening
BXJyQ	8/1pp5/p5P1/Pk5P/8/2b5/7K/8 b - - 0 41	b5a5 h5h6 c3d2 g6g7 d2h6 g7g8q	1495	advancedPawn endgame promotion
3f3lk	4rrk1/pp1q1p1p/2p5/2Pp2pN/3Pp1n1/PP2P1P1/1B1NQP2/2K4R b - - 1 22	d7f5 e2g4 f5g4 h5f6 g8g7 f6g4	1495	attraction fork middlegame sacrifice
7kYCc	6r1/4qpk1/p3p1p1/1p2P2p/2p5/2P1PQP1/P1P4P/3R2K1 b - - 4 30	g8d8 f3f6 e7f6 e5f6 g7f6 d1d8	1495	endgame
5up6Q	r1bqk2r/pp1pbp1p/2n1p1pB/3nP3/4Q3/2PB1N2/PP3PPP/RN2K2R b KQkq - 1 9	f7f6 e4g6 h7g6 d3g6	1499	mate mateIn2 opening sacrifice
Dbk4A	5r1k/4Npp1/pp2p2p/2p3Q1/q7/7R/1b1r1PPP/5RK1 b - - 1 33	b2f6 h3h6 g7h6 g5h6	1503	kingsideAttack mate mateIn2 middlegame sacrifice
AnXB9	1r1q1rk1/2p2pp1/2Bp4/3Pn1R1/4P3/1P4P1/P1P4P/2RQ2K1 w - - 1 25	d1h5 d8g5 h5g5 e5f3 g1f2 f3g5	1506	attraction fork middlegame sacrifice
jyHY6	5k2/p3b1p1/1p2Qp1p/8/P1PN1P2/1P4P1/2K4q/8 w - - 2 41	c2b1 h2g1 b1a2 g1d4	1506	endgame fork
T2Xs0	r2qkb1r/ppp4p/5np1/3pn3/6b1/2PB1N2/PP2QPPP/RNB1K2R b KQkq - 1 9	d8e7 e2e5 g4f3 e5e7 f8e7 g2f3	1508	exposedKing opening
nmk4I	5rk1/3b1ppp/pq6/1p1Pp3/1Q1pP3/3B4/PP3PPP/2R3K1 b - - 0 21	f8c8 c1c8 d7c8 b4e7	1509	endgame
FjYsq	5r2/p4p1k/b2p3p/q1pPp3/2n1P2B/2P2N2/P1Q2P1P/2KR2R1 w - - 7 22	g1g3 a5a3 c1b1 f8b8 b1a1 b8b2 f3g5 h6g5	1513	exposedKing middlegame
AorcT	3r3k/1b3P2/pp4p1/2p3P1/2B2Q2/1KN5/P5q1/8 b - - 4 38	d8f8 f4h4 h8g7 h4h6	1513	endgame mate mateIn2
F55v1	r5k1/1q3pp1/1B2p2p/P2p4/5P2/3bP2Q/6PP/R5K1 w - - 0 32	h3f3 b7b6 a5b6 a8a1 g1f2 a1f1 f2g3 f1f3	1514	endgame skewer
rFend	2k3r1/ppp2p2/4pp2/7p/2P4r/3P1PqP/PP2Q1P1/3R2RK w - - 3 23	d1d2 h4h3 g2h3 g3g1	1514	endgame kingsideAttack mate mateIn2
SQQHg	7Q/p3r3/1p2ppkN/6p1/3q1n2/P6P/1P3PP1/4R1K1 w - - 7 35	h6g8 e7h7 h8f6 d4f6 g8f6 g6f6	1517	endgame
lSDfh	r2qk2r/p3bppp/2p1pn2/2p3B1/3p2P1/5N1P/PPP1NP2/R2QK1R1 w Qkq - 2 15	d1d2 f6e4 d2f4 e4g5 f3g5 e7g5	1519	middlegame
Locy8	8/7k/2p5/4pp2/2P5/3p4/1P1K3P/8 b - - 0 42	e5e4 b2b4 h7g6 b4b5	1520	endgame pawnEndgame quietMove
l8YHV	r4rk1/pp4pp/2p1b2q/3pP3/3PpN2/P3P2P/1P4P1/R2Q1RK1 w - - 5 19	d1h5 f8f4 h5h6 f4f1 a1f1 g7h6	1521	kingsideAttack middlegame
Dn8zP	r4rk1/3p1pp1/ppnqp2p/3P4/4P3/1P3NP1/PQ3PBP/3R2K1 b - - 0 22	a8c8 e4e5 d6b8 d5c6	1522	middlegame
DrFSP	r1bq1r2/1p4pk/p1n1pn1p/3pBp1P/1bpP1P1N/2N1P1R1/PPPQB1P1/R3K3 b Q - 2 14	f6e4 g3g7 h7h8 h4g6	1523	mate mateIn2 middlegame
Zf4vy	k2r3r/1q3pp1/b2P4/2R3p1/Pp2N3/1P3PP1/5Q1P/3R2K1 w - - 3 35	c5c7 b7c7 d6c7 d8d1 g1g2 a6f1 f2f1 d1f1	1524	kingsideAttack middlegame
dVA38	6k1/5p2/R5pp/1p2r3/6P1/N2B4/rPP3PK/8 w - - 0 33	d3b5 e5b5 a3b5 a2a6	1526	endgame
aR79y	1r4k1/3qppbp/2Np1np1/1N1n4/1Pp1P3/4B1P1/2Q2PKP/R7 w - - 0 22	c6b8 d5e3 f2e3 d7b5	1526	middlegame
6bA7T	r2q1rk1/pppbbppp/2np1n2/4p3/2BPP3/1QP2N1P/PP3PP1/RNB1R1K1 w - - 3 10	c1g5 c6a5 b3c2 a5c4	1527	opening
whD9y	8/pkpp2p1/1p6/8/4P1P1/2N1R1pr/PPP4r/R5K1 w - - 2 24	e3g3 h2h1 g1f2 h3h2 f2e3 h1a1	1529	endgame exposedKing
4fKhb	1r2k2r/7p/p2pBPn1/1pp1q2Q/7P/8/PPP5/2KR1R2 w k - 0 25	d1e1 e5h5 e6g4 h5e5	1543	hangingPiece middlegame
T6MOj	2rr4/1p2pp1k/4b1pb/pNp4n/Pn1NP2P/1P3P2/1BPQ4/1K1R1B2 w - - 0 21	d4e6 d8d2 d1d2 h6d2	1543	middlegame
46DvB	r1b2rk1/pp4pp/3pp3/3p1pBq/3n1P2/P5Q1/1PPK1PPP/R4B1R b - - 1 14	f8e8 g5f6 h5h6 f6d4	1544	middlegame pin
2qlsc	4r1k1/p5p1/1p2rpq1/3p2np/2pP1QP1/2P5/PP3B1N/4RRK1 w - - 2 29	e1e6 g5h3 g1h1 h3f4 e6e8 g6e8	1547	fork middlegame
QJ7o6	8/K7/1P5r/2k5/8/7p/8/7R b - - 3 61	h6b6 h1c1 c5b5 c1b1	1549	endgame rookEndgame
BN6e2	8/7p/8/1p3KP1/1k5P/8/8/8 b - - 0 56	b4c4 h4h5 b5b4 g5g6 h7g6 h5g6 b4b3 g6g7 b3b2 g7g8q	1550	advancedPawn endgame pawnEndgame promotion quietMove
ZjJ5W	r3r3/ppq3k1/3b1ppp/3P4/8/3Q3P/PP4P1/R1B2RK1 w - - 1 22	c1e3 e8e3 d3e3 d6c5 e3c5 c7c5	1551	middlegame pin sacrifice
i8prr	7b/7P/6P1/p1pk1B2/1Pnp4/8/8/2B3K1 b - - 0 47	a5b4 c1h6 c4d6 g6g7 h8g7 h6g7	1554	advancedPawn endgame quietMove trappedPiece
